student_id,sex,age,famsize,Pstatus,Medu,Fedu,SS1_result_avg,SS2_result_avg,SS3_mock_result,absences,studytime,extra_tutoring,school_support,internet_access,CBT_preparation,health_status,wants_higher_education,wants_trade,CBT_outcome
1247,M,15,GT3,T,Masters,No schooling,53,52,Pass,2,3,no,no,yes,yes,Very Good,yes,no,High
1248,M,16,GT3,T,SSCE,No schooling,41,48,Fail,5,2,no,yes,yes,no,Poor,yes,no,Low
1249,F,16,GT3,T,No schooling,SSCE,46,70,Fail,3,3,yes,yes,yes,yes,Average,yes,no,High
1250,F,18,GT3,T,Masters,No schooling,64,61,Fail,7,4,yes,no,no,yes,Poor,no,no,Low
1251,F,16,LE3,T,SSCE,SSCE,55,66,Pass,1,1,yes,yes,yes,yes,Poor,yes,no,High
1252,F,14,GT3,T,SSCE,Masters,51,56,Pass,1,1,yes,no,yes,no,Good,yes,yes,High
1253,M,15,LE3,T,Bachelor,Bachelor,53,84,Pass,3,2,yes,no,no,yes,Very Poor,yes,no,High
1254,M,14,GT3,T,Masters,SSCE,59,51,Pass,2,2,no,yes,yes,no,Very Good,no,no,High
1255,F,15,GT3,T,SSCE,SSCE,59,75,Pass,5,1,no,yes,no,yes,Good,yes,yes,High
1256,M,15,LE3,T,SSCE,SSCE,54,57,Pass,0,3,no,no,no,yes,Average,no,no,Low
1257,M,16,GT3,T,SSCE,Masters,65,41,Pass,4,2,no,no,yes,yes,Average,yes,no,High
1258,F,15,GT3,A,PhD,Masters,64,62,Pass,4,3,no,no,yes,yes,Poor,yes,no,High
1259,M,15,GT3,A,SSCE,Masters,59,61,Fail,3,4,no,no,no,yes,Very Good,yes,no,High
1260,F,15,LE3,T,Bachelor,SSCE,55,47,Pass,2,3,no,no,no,yes,Good,yes,no,High
1261,M,17,GT3,T,Masters,Bachelor,61,48,Pass,5,1,no,yes,no,no,Average,no,yes,High
1262,F,15,GT3,T,SSCE,No schooling,58,57,Fail,5,2,yes,no,yes,yes,Very Poor,yes,no,High
1263,M,17,GT3,T,PhD,Bachelor,65,61,Fail,3,2,yes,yes,yes,yes,Average,yes,no,High
1264,F,16,LE3,T,Masters,SSCE,63,33,Fail,2,2,no,no,yes,yes,Poor,yes,yes,Low
1265,M,16,GT3,T,Masters,SSCE,44,68,Fail,6,2,yes,yes,no,no,Good,yes,no,Low
1266,M,16,GT3,T,SSCE,Bachelor,44,53,Fail,2,4,no,no,yes,yes,Good,no,no,Low
1267,M,16,LE3,T,Bachelor,SSCE,47,44,Fail,7,3,no,yes,yes,yes,Average,no,yes,High
1268,F,14,LE3,T,Masters,No schooling,64,67,Fail,5,1,no,no,no,yes,Very Good,yes,no,High
1269,F,15,LE3,T,PhD,No schooling,39,57,Fail,10,2,yes,no,no,no,Poor,yes,no,High
1270,M,16,GT3,T,SSCE,No schooling,58,70,Pass,2,2,yes,no,yes,no,Average,yes,no,Low
1271,F,15,GT3,T,Masters,No schooling,58,62,Pass,6,4,yes,no,no,no,Good,no,no,High
1272,F,14,GT3,T,SSCE,No schooling,66,57,Fail,6,4,no,no,no,no,Very Poor,no,no,High
1273,F,15,LE3,T,SSCE,SSCE,56,56,Pass,6,2,yes,yes,no,yes,Average,no,yes,High
1274,M,17,GT3,T,SSCE,SSCE,41,62,Fail,4,2,no,no,no,yes,Average,yes,yes,High
1275,F,17,LE3,T,Masters,PhD,45,53,Pass,6,2,no,no,no,yes,Average,yes,no,Low
1276,M,15,LE3,T,Bachelor,SSCE,43,49,Pass,6,2,no,yes,no,yes,Average,yes,no,High
1277,M,16,GT3,T,Bachelor,No schooling,49,64,Fail,2,2,no,no,no,yes,Good,yes,yes,High
1278,F,15,LE3,A,PhD,SSCE,53,56,Pass,3,3,no,no,no,yes,Average,yes,no,Low
1279,M,14,GT3,A,SSCE,Masters,43,58,Fail,3,2,yes,no,no,yes,Poor,yes,no,High
1280,F,15,LE3,T,Bachelor,Bachelor,69,68,Fail,6,3,no,yes,no,yes,Poor,yes,no,Low
1281,F,17,GT3,T,SSCE,SSCE,41,56,Fail,2,2,yes,no,no,yes,Average,yes,no,Low
1282,F,15,GT3,T,SSCE,Bachelor,68,58,Pass,5,3,yes,yes,yes,yes,Poor,yes,no,High
1283,F,15,GT3,A,Bachelor,Bachelor,66,52,Fail,3,3,yes,no,yes,no,Very Good,yes,yes,High
1284,M,15,LE3,T,Masters,Bachelor,63,62,Fail,8,2,no,no,no,yes,Good,yes,no,High
1285,M,17,LE3,A,Bachelor,Bachelor,48,61,Fail,3,3,yes,no,no,no,Average,yes,yes,High
1286,F,17,GT3,T,Masters,Masters,58,67,Fail,7,2,no,no,no,yes,Good,yes,no,Low
1287,M,18,LE3,T,No schooling,Masters,42,52,Fail,2,1,no,yes,no,yes,Average,yes,no,High
1288,M,15,GT3,A,SSCE,Bachelor,64,53,Fail,4,2,no,no,yes,yes,Poor,no,no,High
1289,M,16,GT3,T,Bachelor,SSCE,54,65,Fail,3,2,yes,yes,no,yes,Good,yes,no,Low
1290,M,14,LE3,T,No schooling,Bachelor,50,60,Pass,6,1,no,yes,no,no,Good,yes,yes,High
1291,M,17,LE3,T,SSCE,Masters,42,48,Pass,5,3,no,no,yes,yes,Very Poor,yes,no,Low
1292,M,14,GT3,T,Bachelor,No schooling,30,71,Pass,2,2,yes,yes,yes,no,Average,no,no,Low
1293,F,16,GT3,T,No schooling,PhD,44,41,Pass,12,1,no,no,yes,yes,Very Poor,yes,yes,High
1294,F,14,GT3,T,SSCE,SSCE,66,65,Fail,1,3,yes,no,yes,yes,Average,yes,no,Low
1295,F,15,GT3,T,Bachelor,SSCE,50,45,Pass,4,3,no,no,yes,yes,Average,no,no,High
1296,M,15,GT3,T,Bachelor,Masters,53,76,Fail,6,2,no,yes,no,yes,Good,yes,no,Low
1297,M,15,LE3,A,Masters,SSCE,61,42,Pass,4,2,yes,no,no,yes,Poor,yes,no,Low
1298,M,15,GT3,T,Bachelor,SSCE,73,69,Pass,7,2,yes,no,no,yes,Very Poor,no,no,High
1299,F,15,GT3,T,SSCE,No schooling,68,57,Pass,5,2,no,no,no,no,Average,no,no,High
1300,F,16,LE3,T,Masters,SSCE,45,54,Pass,4,4,yes,no,no,yes,Good,yes,no,High
1301,M,14,LE3,T,Masters,SSCE,35,59,Pass,7,2,yes,no,yes,yes,Average,no,no,High
1302,F,16,LE3,T,SSCE,SSCE,78,64,Pass,7,2,no,no,yes,no,Average,yes,yes,High
1303,M,17,LE3,A,SSCE,SSCE,77,48,Fail,2,4,no,yes,yes,yes,Average,yes,yes,High
1304,F,15,GT3,T,Bachelor,PhD,56,49,Pass,5,3,no,yes,no,yes,Good,yes,no,High
1305,F,15,LE3,T,Bachelor,PhD,42,64,Pass,3,2,no,no,no,yes,Average,yes,no,High
1306,F,15,LE3,T,Masters,No schooling,64,40,Fail,4,3,yes,no,yes,no,Very Poor,yes,no,High
1307,F,17,LE3,T,Bachelor,Bachelor,53,52,Pass,5,3,no,no,no,yes,Poor,no,yes,High
1308,F,16,GT3,A,Bachelor,No schooling,53,88,Pass,7,2,no,no,no,yes,Poor,yes,no,High
1309,M,15,GT3,T,PhD,No schooling,63,48,Pass,6,4,yes,no,no,no,Average,yes,no,Low
1310,F,16,GT3,T,Bachelor,No schooling,58,69,Pass,3,2,no,no,no,no,Very Poor,yes,yes,High
1311,M,14,LE3,T,SSCE,PhD,43,52,Fail,6,3,no,no,yes,yes,Average,yes,no,High
1312,F,16,GT3,T,Masters,Masters,51,63,Pass,3,4,yes,no,yes,no,Good,yes,yes,Low
1313,F,16,GT3,T,SSCE,SSCE,61,64,Fail,4,2,no,yes,no,no,Average,yes,yes,High
1314,F,15,LE3,T,Masters,SSCE,60,69,Fail,5,3,no,no,no,yes,Good,no,no,Low
1315,F,15,LE3,T,PhD,SSCE,57,55,Pass,4,3,yes,no,no,yes,Average,no,no,High
1316,F,15,LE3,T,Bachelor,SSCE,64,77,Fail,5,3,no,yes,yes,no,Very Good,yes,no,High
1317,F,16,LE3,T,Bachelor,Bachelor,51,52,Pass,4,3,no,yes,no,yes,Very Good,yes,no,High
1318,F,17,GT3,A,Bachelor,SSCE,56,60,Pass,9,1,no,yes,no,yes,Good,yes,yes,Low
1319,M,15,GT3,A,SSCE,Bachelor,21,60,Pass,6,3,yes,yes,yes,no,Very Good,yes,no,Low
1320,M,16,GT3,T,SSCE,SSCE,50,46,Pass,1,3,yes,no,yes,no,Poor,yes,no,Low
1321,M,13,GT3,T,Bachelor,Masters,62,55,Fail,5,3,yes,yes,no,yes,Good,yes,yes,High
1322,M,15,GT3,T,Masters,Bachelor,51,59,Pass,7,3,no,no,yes,yes,Average,yes,no,High
1323,F,15,GT3,T,Bachelor,SSCE,50,53,Fail,2,1,no,no,yes,yes,Good,yes,yes,High
1324,M,15,GT3,T,SSCE,Bachelor,44,82,Fail,4,2,yes,no,yes,yes,Average,no,yes,High
1325,F,15,LE3,T,Bachelor,Masters,65,49,Pass,4,3,yes,no,no,no,Average,yes,no,Low
1326,M,15,LE3,A,Masters,SSCE,60,69,Fail,2,4,yes,no,no,yes,Very Good,yes,no,High
1327,M,16,GT3,A,Bachelor,SSCE,63,66,Fail,4,2,no,yes,yes,yes,Poor,yes,no,High
1328,F,15,LE3,T,Bachelor,Masters,37,57,Pass,6,2,no,yes,no,no,Good,yes,no,High
1329,F,13,LE3,T,Masters,SSCE,53,49,Pass,3,3,yes,no,no,yes,Good,yes,yes,High
1330,F,13,GT3,T,Bachelor,No schooling,52,50,Pass,4,3,yes,no,yes,yes,Average,yes,no,High
1331,F,15,GT3,T,SSCE,SSCE,52,52,Pass,2,3,yes,yes,no,yes,Average,yes,no,High
1332,F,16,GT3,T,Masters,Masters,48,40,Pass,6,1,yes,yes,no,yes,Poor,no,no,High
1333,M,13,GT3,T,SSCE,Bachelor,51,47,Pass,3,3,no,no,no,yes,Very Good,no,no,Low
1334,F,15,GT3,A,PhD,Masters,63,43,Fail,4,3,yes,no,no,yes,Very Good,yes,yes,High
1335,F,15,GT3,T,SSCE,SSCE,35,71,Fail,4,3,yes,no,no,yes,Good,yes,no,High
1336,F,17,GT3,T,No schooling,No schooling,72,64,Pass,4,3,no,yes,yes,no,Good,yes,no,Low
1337,M,15,GT3,T,Masters,Bachelor,59,65,Pass,4,2,no,no,yes,yes,Very Poor,yes,no,Low
1338,F,16,GT3,T,SSCE,Bachelor,54,63,Pass,6,4,no,no,no,yes,Average,yes,no,High
1339,M,16,GT3,T,Bachelor,No schooling,64,59,Pass,4,3,no,no,no,yes,Average,yes,no,High
1340,M,13,GT3,A,Masters,SSCE,40,72,Pass,7,2,no,no,no,yes,Average,yes,yes,Low
1341,M,16,GT3,T,Masters,No schooling,48,51,Fail,4,4,no,no,yes,yes,Poor,yes,no,High
1342,F,16,LE3,T,PhD,Bachelor,53,59,Pass,3,4,no,no,yes,no,Average,yes,no,High
1343,F,16,LE3,T,SSCE,Masters,68,65,Pass,2,3,no,no,no,yes,Good,yes,no,High
1344,F,19,LE3,T,Bachelor,Bachelor,54,44,Pass,4,2,no,yes,yes,yes,Poor,no,no,Low
1345,F,13,GT3,A,SSCE,PhD,59,88,Fail,3,2,yes,no,yes,yes,Poor,no,no,Low
1346,M,17,LE3,T,SSCE,No schooling,49,58,Fail,1,2,yes,no,no,yes,Very Poor,yes,yes,Low
1347,M,15,LE3,A,Masters,Masters,59,59,Pass,4,2,yes,no,no,no,Good,yes,no,High
1348,M,16,GT3,T,SSCE,Masters,71,70,Pass,5,2,no,no,no,no,Average,yes,yes,High
1349,F,15,LE3,T,Bachelor,SSCE,64,67,Pass,5,2,no,no,yes,yes,Poor,yes,no,Low
1350,M,15,GT3,T,Bachelor,PhD,54,58,Pass,4,2,no,no,yes,no,Good,yes,no,High
1351,F,15,LE3,T,Bachelor,SSCE,61,59,Fail,3,4,yes,yes,no,yes,Poor,yes,no,High
1352,F,16,GT3,T,PhD,Masters,60,42,Fail,3,2,yes,no,no,yes,Average,yes,no,High
1353,M,14,GT3,T,No schooling,Masters,60,52,Fail,6,2,no,no,no,no,Good,yes,yes,High
1354,F,16,GT3,T,Bachelor,Bachelor,66,63,Pass,1,2,yes,yes,no,yes,Average,no,no,Low
1355,F,15,GT3,T,Masters,Bachelor,66,62,Pass,5,1,yes,no,no,yes,Average,yes,no,High
1356,F,14,GT3,T,Bachelor,No schooling,53,70,Fail,4,4,no,yes,yes,yes,Poor,yes,no,High
1357,F,15,LE3,T,No schooling,SSCE,61,56,Pass,6,2,yes,no,yes,yes,Poor,yes,no,High
1358,M,17,LE3,T,Bachelor,SSCE,51,44,Fail,6,3,yes,no,yes,yes,Average,yes,no,High
1359,M,15,LE3,T,SSCE,Bachelor,45,68,Pass,8,3,yes,yes,no,no,Very Poor,yes,yes,Low
1360,F,16,GT3,T,SSCE,Bachelor,52,72,Pass,4,2,yes,no,yes,yes,Very Good,no,no,Low
1361,F,15,GT3,T,Masters,Masters,54,66,Fail,1,2,no,no,yes,yes,Average,no,no,High
1362,M,16,GT3,T,Bachelor,No schooling,38,56,Pass,7,2,yes,yes,no,yes,Average,yes,yes,Low
1363,F,16,LE3,T,Masters,Masters,63,68,Pass,9,2,yes,no,yes,yes,Average,yes,yes,High
1364,F,17,GT3,T,Masters,Masters,27,92,Pass,2,2,yes,no,yes,no,Very Good,yes,no,High
1365,F,15,GT3,T,Bachelor,Bachelor,82,59,Fail,5,3,no,yes,no,no,Good,no,no,High
1366,M,16,GT3,A,No schooling,No schooling,70,44,Pass,6,2,yes,no,no,no,Average,no,no,High
1367,F,16,GT3,T,SSCE,No schooling,52,52,Pass,2,2,yes,yes,no,yes,Average,yes,yes,Low
1368,F,17,LE3,T,SSCE,No schooling,55,64,Fail,10,1,yes,yes,no,no,Average,no,no,Low
1369,M,15,GT3,T,Masters,Bachelor,58,41,Pass,5,3,yes,yes,yes,yes,Average,yes,no,Low
1370,M,16,GT3,T,SSCE,Bachelor,49,59,Fail,2,2,yes,yes,no,yes,Average,yes,no,Low
1371,F,15,LE3,A,SSCE,PhD,56,61,Pass,5,1,no,yes,no,no,Average,yes,yes,High
1372,M,15,LE3,T,Bachelor,SSCE,53,73,Fail,7,3,no,no,yes,yes,Average,yes,no,High
1373,F,16,GT3,A,SSCE,SSCE,54,71,Pass,5,2,no,yes,no,yes,Very Poor,no,no,High
1374,F,16,GT3,A,SSCE,Bachelor,56,66,Fail,5,2,no,yes,yes,no,Very Poor,yes,no,Low
1375,M,15,GT3,T,Bachelor,Masters,41,36,Fail,3,2,yes,yes,yes,no,Poor,no,no,Low
1376,F,16,LE3,T,No schooling,Masters,55,67,Fail,7,4,no,no,no,yes,Average,no,no,High
1377,M,17,GT3,T,No schooling,Masters,56,65,Pass,2,2,yes,no,yes,no,Very Good,no,yes,Low
1378,F,16,GT3,T,SSCE,SSCE,56,60,Pass,11,2,no,no,yes,no,Good,yes,no,Low
1379,M,16,GT3,T,Bachelor,Bachelor,52,40,Fail,6,4,yes,yes,yes,no,Very Good,yes,no,High
1380,F,15,GT3,T,Bachelor,Masters,66,50,Pass,5,2,no,no,yes,yes,Average,yes,no,High
1381,M,15,LE3,T,SSCE,SSCE,51,46,Pass,6,3,no,no,no,no,Average,no,yes,High
1382,M,16,GT3,T,Bachelor,SSCE,57,37,Fail,4,2,yes,no,no,no,Good,yes,yes,High
1383,F,16,LE3,T,SSCE,SSCE,67,57,Pass,4,1,yes,no,no,yes,Average,yes,no,Low
1384,M,17,GT3,A,Masters,No schooling,54,50,Fail,5,3,no,no,no,yes,Average,no,no,Low
1385,F,15,GT3,T,No schooling,Bachelor,57,84,Pass,5,4,yes,yes,no,yes,Average,no,yes,High
1386,M,15,GT3,A,Bachelor,No schooling,54,56,Fail,1,2,no,yes,yes,yes,Average,no,yes,Low
1387,F,14,GT3,T,Masters,SSCE,67,70,Pass,7,3,yes,yes,yes,no,Good,yes,no,High
1388,M,15,GT3,T,Masters,SSCE,52,42,Pass,9,3,yes,no,yes,yes,Good,yes,yes,High
1389,F,16,GT3,T,SSCE,Bachelor,67,52,Fail,6,2,no,yes,no,yes,Very Good,yes,no,High
1390,F,15,GT3,T,SSCE,SSCE,53,58,Pass,6,3,yes,no,no,no,Very Good,yes,no,Low
1391,M,16,GT3,T,Bachelor,Bachelor,46,48,Fail,3,2,yes,no,no,yes,Average,yes,no,Low
1392,M,15,GT3,T,No schooling,No schooling,61,53,Fail,6,2,no,no,no,yes,Very Poor,yes,yes,High
1393,M,16,GT3,A,Masters,No schooling,51,55,Pass,8,2,no,no,no,yes,Very Poor,no,no,Low
1394,F,14,LE3,T,Bachelor,SSCE,61,55,Fail,8,4,no,no,yes,yes,Poor,no,yes,Low
1395,M,16,GT3,T,Bachelor,SSCE,27,76,Pass,8,2,no,no,no,no,Very Poor,yes,yes,High
1396,F,13,LE3,A,SSCE,SSCE,55,61,Fail,6,3,yes,no,no,no,Average,yes,yes,High
1397,M,15,GT3,T,Bachelor,No schooling,50,62,Pass,4,2,yes,no,no,yes,Very Poor,yes,yes,Low
1398,M,14,LE3,T,Bachelor,Masters,44,63,Fail,3,2,yes,no,yes,no,Good,yes,no,High
1399,F,17,GT3,T,Masters,Bachelor,49,64,Fail,5,3,no,yes,no,yes,Poor,no,no,High
1400,F,16,GT3,A,No schooling,No schooling,49,57,Pass,5,3,yes,no,no,yes,Average,yes,yes,High
1401,M,16,GT3,T,No schooling,No schooling,54,54,Fail,3,2,yes,yes,yes,yes,Poor,yes,no,Low
1402,M,17,GT3,T,SSCE,PhD,41,59,Pass,4,2,no,no,no,no,Good,yes,no,Low
1403,M,15,LE3,T,SSCE,Bachelor,58,69,Pass,6,4,no,yes,yes,yes,Good,no,no,High
1404,F,17,LE3,A,Bachelor,SSCE,68,69,Pass,4,1,no,yes,yes,yes,Average,no,yes,Low
1405,F,16,LE3,T,Masters,Bachelor,57,55,Pass,6,3,yes,no,no,yes,Very Good,no,yes,High
1406,F,15,GT3,A,SSCE,Bachelor,63,65,Pass,3,3,no,no,yes,yes,Poor,yes,yes,High
1407,F,17,GT3,T,Masters,Bachelor,65,56,Pass,3,3,yes,no,no,no,Good,yes,no,Low
1408,F,14,GT3,T,No schooling,SSCE,67,58,Pass,4,4,no,no,no,yes,Average,yes,no,High
1409,F,15,LE3,T,SSCE,SSCE,73,53,Pass,5,3,yes,no,no,no,Average,yes,no,High
1410,F,15,LE3,T,No schooling,No schooling,50,56,Pass,3,2,yes,no,no,yes,Very Poor,yes,yes,High
1411,M,15,GT3,A,SSCE,Masters,47,71,Fail,9,2,yes,no,yes,no,Poor,no,no,High
1412,M,14,GT3,T,Masters,Bachelor,62,58,Fail,3,2,yes,yes,no,no,Very Good,yes,no,High
1413,M,17,GT3,T,No schooling,SSCE,62,59,Pass,4,1,no,no,no,yes,Good,yes,no,High
1414,M,15,GT3,T,Bachelor,Masters,62,43,Fail,5,4,no,no,no,yes,Poor,no,yes,Low
1415,F,16,GT3,T,Bachelor,Masters,73,54,Fail,1,1,no,no,no,no,Average,yes,no,High
1416,F,15,LE3,T,Masters,PhD,55,55,Fail,2,3,yes,no,no,no,Poor,yes,no,High
1417,M,14,GT3,T,SSCE,Masters,59,49,Pass,5,3,no,no,no,yes,Very Poor,yes,no,Low
1418,M,16,GT3,T,SSCE,PhD,45,58,Pass,6,3,yes,yes,no,yes,Very Good,no,no,Low
1419,F,14,LE3,T,No schooling,SSCE,76,53,Fail,3,2,yes,yes,no,no,Average,yes,no,High
1420,F,15,GT3,T,SSCE,Masters,51,58,Fail,5,3,yes,yes,no,yes,Average,yes,yes,High
1421,M,14,LE3,T,SSCE,Masters,51,59,Pass,5,2,yes,yes,yes,yes,Very Good,no,yes,Low
1422,F,17,GT3,T,Masters,SSCE,51,48,Pass,6,3,yes,no,no,no,Average,yes,no,High
1423,M,16,LE3,T,Bachelor,No schooling,48,54,Fail,1,2,yes,yes,no,no,Average,no,no,High
1424,M,16,GT3,T,Bachelor,PhD,47,58,Fail,6,4,no,yes,no,no,Average,yes,no,High
1425,F,17,LE3,A,Bachelor,SSCE,49,69,Fail,5,2,no,no,yes,yes,Average,yes,no,High
1426,F,15,GT3,T,No schooling,Masters,41,60,Pass,7,2,yes,no,no,no,Average,yes,yes,High
1427,M,16,GT3,A,SSCE,No schooling,47,51,Pass,2,2,yes,no,no,yes,Very Poor,yes,no,High
1428,F,16,GT3,A,PhD,No schooling,74,61,Pass,2,3,yes,no,yes,yes,Good,yes,yes,High
1429,F,16,GT3,T,Masters,SSCE,62,75,Pass,3,3,yes,no,no,yes,Good,yes,no,High
1430,F,17,GT3,T,Masters,SSCE,64,67,Pass,2,2,yes,no,no,no,Good,yes,no,Low
1431,F,16,LE3,A,Masters,Bachelor,66,63,Fail,4,1,yes,no,no,yes,Very Good,yes,no,Low
1432,F,16,LE3,T,SSCE,Bachelor,73,65,Pass,3,2,no,no,yes,no,Average,yes,no,High
1433,F,14,LE3,T,SSCE,No schooling,37,72,Fail,5,2,no,yes,no,no,Poor,no,no,High
1434,F,15,GT3,T,No schooling,SSCE,42,68,Pass,5,2,yes,no,yes,yes,Good,yes,no,Low
1435,M,15,LE3,T,SSCE,SSCE,46,63,Pass,5,2,no,no,no,no,Poor,yes,no,High
1436,M,16,GT3,T,SSCE,SSCE,50,68,Pass,7,3,no,no,yes,no,Very Poor,yes,yes,Low
1437,M,14,GT3,T,Bachelor,Bachelor,51,47,Pass,4,2,yes,no,no,yes,Very Poor,yes,no,High
1438,F,18,LE3,T,Bachelor,SSCE,50,42,Fail,4,4,yes,no,yes,yes,Good,no,no,High
1439,M,17,LE3,T,Masters,No schooling,57,59,Pass,3,2,no,no,no,yes,Very Poor,no,no,High
1440,F,16,LE3,T,Bachelor,SSCE,55,58,Pass,6,3,no,yes,no,yes,Average,no,no,Low
1441,F,16,GT3,T,Masters,No schooling,47,52,Pass,4,3,yes,yes,no,no,Poor,yes,no,High
1442,M,15,LE3,T,No schooling,No schooling,33,66,Pass,5,2,no,yes,yes,yes,Good,yes,yes,Low
1443,F,15,LE3,A,No schooling,SSCE,45,39,Fail,5,2,yes,yes,yes,no,Average,yes,no,High
1444,M,16,GT3,T,Bachelor,Masters,49,52,Pass,7,2,no,yes,no,no,Poor,yes,yes,High
1445,F,16,GT3,T,SSCE,Masters,52,53,Fail,3,2,yes,no,yes,yes,Good,no,no,High
1446,M,14,LE3,T,SSCE,Masters,43,41,Fail,7,2,yes,no,yes,yes,Good,no,no,High
1447,F,16,LE3,T,SSCE,SSCE,50,72,Pass,3,2,no,no,no,yes,Average,yes,yes,High
1448,F,15,LE3,T,SSCE,SSCE,43,44,Pass,6,2,no,no,no,yes,Average,yes,no,High
1449,F,14,GT3,A,Bachelor,SSCE,53,52,Fail,6,2,yes,no,yes,yes,Average,yes,no,High
1450,F,15,GT3,T,SSCE,Bachelor,44,67,Fail,3,2,yes,yes,no,yes,Very Good,no,no,High
1451,F,15,LE3,A,Bachelor,PhD,46,64,Pass,5,1,yes,no,no,yes,Very Poor,yes,no,Low
1452,F,17,LE3,T,Bachelor,No schooling,41,46,Pass,4,1,yes,no,yes,yes,Average,yes,no,Low
1453,F,16,GT3,T,SSCE,No schooling,53,64,Pass,7,3,yes,yes,no,no,Average,no,no,High
1454,F,14,GT3,T,SSCE,Bachelor,46,60,Pass,6,3,no,yes,yes,yes,Good,no,no,High
1455,M,16,LE3,A,SSCE,Masters,64,81,Pass,4,4,yes,yes,yes,yes,Good,yes,no,High
1456,F,14,GT3,T,SSCE,Masters,59,62,Pass,3,1,no,no,yes,yes,Poor,yes,no,High
1457,F,17,LE3,T,Bachelor,Bachelor,54,56,Pass,4,1,no,no,yes,yes,Poor,no,no,High
1458,F,15,LE3,A,Masters,PhD,47,49,Pass,3,1,yes,no,no,yes,Very Good,yes,no,High
1459,M,15,GT3,T,Bachelor,SSCE,58,50,Pass,10,2,no,yes,yes,yes,Good,yes,yes,Low
1460,F,17,GT3,T,SSCE,Masters,61,49,Fail,4,3,no,yes,no,yes,Very Good,yes,yes,Low
1461,M,14,GT3,A,Bachelor,PhD,56,71,Pass,1,2,yes,yes,no,yes,Good,no,no,High
1462,F,14,GT3,T,Bachelor,Masters,71,58,Fail,3,3,no,yes,no,yes,Average,no,no,Low
1463,M,15,GT3,T,Bachelor,SSCE,59,63,Pass,4,3,no,yes,no,yes,Poor,no,yes,High
1464,F,17,GT3,T,Bachelor,SSCE,64,73,Fail,4,4,no,yes,no,yes,Good,yes,no,High
1465,F,14,GT3,T,Bachelor,SSCE,56,34,Pass,4,1,yes,no,yes,no,Average,yes,no,Low
1466,M,13,GT3,T,Bachelor,SSCE,61,70,Fail,5,1,no,no,no,yes,Average,yes,no,High
1467,F,15,GT3,T,Bachelor,Masters,47,58,Pass,5,2,yes,no,no,yes,Average,no,yes,Low
1468,M,16,LE3,T,SSCE,No schooling,50,62,Pass,7,1,no,no,yes,no,Very Good,yes,yes,High
1469,F,17,GT3,T,Bachelor,SSCE,58,49,Fail,5,4,no,no,no,no,Very Poor,yes,yes,Low
1470,F,15,GT3,A,SSCE,Bachelor,58,50,Pass,11,2,no,no,no,no,Poor,yes,no,High
1471,F,15,GT3,A,No schooling,No schooling,60,62,Fail,4,2,yes,yes,yes,yes,Good,no,no,Low
1472,F,17,LE3,T,PhD,SSCE,66,81,Pass,3,2,yes,no,no,yes,Very Good,no,no,High
1473,F,14,GT3,T,PhD,SSCE,40,68,Pass,4,2,yes,no,yes,yes,Very Good,no,yes,High
1474,M,15,GT3,A,No schooling,Bachelor,45,70,Pass,0,2,no,yes,yes,no,Average,yes,no,Low
1475,M,16,LE3,T,SSCE,SSCE,57,56,Fail,6,2,yes,yes,no,no,Very Poor,no,yes,Low
1476,F,16,GT3,T,SSCE,Masters,47,51,Pass,7,3,yes,no,no,yes,Average,yes,yes,Low
1477,F,15,LE3,A,Bachelor,SSCE,88,50,Fail,1,4,yes,no,yes,yes,Very Good,no,no,High
1478,F,16,LE3,T,Masters,Masters,60,53,Pass,5,2,no,yes,no,yes,Average,yes,yes,High
1479,F,13,GT3,T,PhD,SSCE,54,37,Fail,6,2,yes,yes,no,yes,Good,yes,no,High
1480,M,15,GT3,T,Bachelor,SSCE,49,50,Pass,4,1,no,no,no,no,Average,yes,yes,High
1481,F,16,GT3,T,SSCE,No schooling,50,52,Pass,3,3,no,yes,yes,yes,Very Poor,yes,yes,Low
1482,M,15,LE3,T,Bachelor,No schooling,55,56,Pass,3,1,no,no,no,yes,Average,yes,no,Low
1483,F,16,GT3,T,SSCE,SSCE,56,59,Pass,3,4,yes,yes,no,no,Good,yes,yes,Low
1484,M,16,LE3,T,Masters,No schooling,50,61,Pass,4,2,yes,no,no,yes,Very Good,yes,yes,High
1485,M,15,LE3,T,Masters,SSCE,52,57,Pass,6,2,yes,yes,no,yes,Good,yes,no,High
1486,M,16,LE3,T,Bachelor,Bachelor,68,52,Pass,3,2,yes,yes,no,yes,Average,yes,no,Low
1487,M,15,GT3,T,SSCE,SSCE,68,38,Pass,4,4,no,no,yes,yes,Good,no,no,Low
1488,F,15,GT3,T,SSCE,SSCE,57,52,Pass,6,2,yes,yes,no,yes,Good,no,no,Low
1489,M,16,GT3,T,No schooling,Bachelor,41,48,Pass,5,2,yes,yes,yes,yes,Very Poor,no,no,Low
1490,M,16,GT3,A,Masters,Masters,60,62,Pass,7,1,no,no,yes,yes,Very Good,yes,yes,Low
1491,M,15,LE3,T,Bachelor,No schooling,70,67,Fail,5,2,yes,yes,yes,yes,Average,no,no,High
1492,M,16,GT3,T,SSCE,SSCE,68,67,Fail,1,1,yes,yes,no,yes,Very Good,no,no,Low
1493,M,16,GT3,T,Bachelor,PhD,62,65,Pass,8,3,yes,yes,yes,no,Good,yes,yes,High
